t,uL,uR,uL_act,uR_act,vL,vR,heading,tag
20.5900,8.40,8.40,8.16,8.28,28.484,32.756,56.975,prbs
20.6000,-8.40,-8.40,8.22,8.24,29.175,33.057,56.387,prbs
20.6100,-8.40,-8.40,5.55,4.17,26.033,27.814,55.921,prbs
20.6200,-8.40,-8.40,-0.29,-0.09,10.989,10.158,55.562,prbs
20.6300,-8.40,-8.40,-0.88,-1.05,9.488,6.981,55.244,prbs
20.6400,-8.40,-8.40,-2.05,-2.94,3.777,4.377,54.935,prbs
20.6500,-8.40,-8.40,-4.09,-5.08,-2.869,-6.430,54.633,prbs
20.6600,-8.40,-8.40,-6.08,-6.76,-12.336,-17.530,54.303,prbs
20.6700,-8.40,-8.40,-7.40,-7.76,-19.918,-23.674,53.943,prbs
20.6800,-8.40,-8.40,-7.96,-8.07,-23.757,-23.213,53.610,prbs
20.6900,-8.40,-8.40,-8.08,-8.11,-22.934,-24.819,53.310,prbs
20.7000,-8.40,-8.40,-8.09,-8.11,-24.742,-26.019,52.998,prbs
20.7100,-8.40,-8.40,-8.08,-8.07,-24.951,-25.684,52.693,prbs
20.7200,-8.40,-8.40,-8.09,-8.13,-26.019,-26.697,52.402,prbs
20.7300,-8.40,-8.40,-8.11,-8.18,-24.742,-28.784,52.107,prbs
20.7400,-8.40,-8.40,-8.11,-8.19,-25.789,-28.198,51.805,prbs
20.7500,8.40,-8.40,-8.12,-8.09,-26.697,-26.634,51.530,prbs
20.7600,8.40,-8.40,-8.07,-8.06,-25.922,-26.948,51.305,prbs
20.7700,8.40,-8.40,-2.61,-8.13,-16.643,-28.442,51.114,prbs
20.7800,8.40,-8.40,-0.13,-8.20,-8.406,-28.616,50.957,prbs
20.7900,8.40,-8.40,1.86,-8.13,-4.210,-29.545,50.888,prbs
20.8000,8.40,-8.40,4.30,-8.09,8.887,-29.301,50.939,prbs
20.8100,8.40,-8.40,6.24,-8.04,12.336,-29.692,51.164,prbs
20.8200,8.40,-8.40,7.43,-8.15,20.525,-31.088,51.611,prbs
20.8300,8.40,-8.40,7.92,-8.24,22.047,-31.011,52.287,prbs
20.8400,8.40,-8.40,8.03,-8.22,24.058,-30.836,53.166,prbs
20.8500,8.40,-8.40,8.07,-8.16,23.297,-30.103,54.224,prbs
20.8600,8.40,-8.40,8.04,-8.15,23.213,-30.627,55.475,prbs
20.8700,8.40,-8.40,8.00,-8.15,21.125,-29.370,56.966,prbs
20.8800,8.40,-8.40,8.03,-8.17,22.815,-30.927,58.686,prbs
20.8900,8.40,-8.40,8.13,-8.22,25.468,-31.730,60.570,prbs
20.9000,8.40,-8.40,8.21,-8.27,27.772,-32.016,60.570,prbs
20.9100,-8.40,8.40,8.22,-8.24,28.847,-32.156,62.581,prbs
20.9200,-8.40,8.40,8.23,-8.22,29.259,-32.170,64.661,prbs
20.9300,-8.40,8.40,0.94,-1.06,14.947,-16.134,66.805,prbs
20.9400,-8.40,8.40,-0.30,0.49,5.704,-9.355,69.043,prbs
20.9500,-8.40,8.40,-2.12,1.81,2.213,-3.540,71.288,prbs
20.9600,-8.40,8.40,-4.44,3.97,-11.645,3.986,73.469,prbs
20.9700,-8.40,8.40,-6.40,6.12,-16.993,18.089,75.559,prbs
20.9800,-8.40,8.40,-7.44,7.43,-17.558,23.499,77.477,prbs
20.9900,-8.40,8.40,-7.88,7.87,-22.361,24.267,79.024,prbs
21.0000,-8.40,8.40,-8.07,8.03,-25.894,26.745,80.100,prbs
21.0100,-8.40,8.40,-8.15,8.21,-25.175,29.580,80.774,prbs
21.0200,-8.40,8.40,-8.07,8.09,-25.398,23.813,81.153,prbs
21.0300,-8.40,8.40,-8.11,8.08,-27.723,25.063,81.227,prbs
21.0400,-8.40,8.40,-8.24,8.19,-29.322,28.330,80.955,prbs
21.0500,-8.40,8.40,-8.20,8.17,-29.901,27.081,80.461,prbs
21.0600,8.40,8.40,-8.13,8.12,-27.597,25.600,79.739,prbs
21.0700,8.40,8.40,-8.15,8.12,-27.953,25.223,78.704,prbs
21.0800,8.40,8.40,-2.87,8.05,-16.595,25.859,77.361,prbs
21.0900,8.40,8.40,0.49,8.19,-4.915,28.267,75.794,prbs
21.1000,8.40,8.40,0.85,8.23,0.000,30.620,74.063,prbs
21.1100,8.40,8.40,5.26,8.11,14.717,29.580,70.536,prbs
21.1200,8.40,8.40,6.95,8.15,18.431,29.747,68.717,prbs
21.1300,8.40,8.40,7.68,8.15,20.309,29.447,66.966,prbs
21.1400,8.40,8.40,7.99,8.16,23.136,29.510,65.446,prbs
21.1500,8.40,8.40,8.11,8.20,25.398,30.480,64.120,prbs
21.1600,8.40,8.40,8.17,8.20,25.943,31.353,62.911,prbs
21.1700,8.40,8.40,8.19,8.20,27.164,30.411,61.819,prbs
21.1800,8.40,8.40,8.22,8.22,29.475,32.135,60.857,prbs
21.1900,8.40,8.40,8.24,8.24,29.894,32.435,60.019,prbs
21.2000,8.40,8.40,8.24,8.23,30.466,32.337,59.257,prbs
21.2100,-8.40,-8.40,8.23,8.22,29.817,32.519,58.568,prbs
21.2200,-8.40,-8.40,8.17,5.98,30.076,29.880,57.992,prbs
21.2300,-8.40,-8.40,0.15,0.07,14.626,13.271,57.538,prbs
21.2400,-8.40,-8.40,-1.39,-0.79,5.355,8.426,57.158,prbs
21.2500,-8.40,-8.40,-1.26,-1.97,3.051,8.426,56.789,prbs
21.2600,-8.40,-8.40,-2.98,-4.04,-3.302,-0.531,56.441,prbs
21.2700,-8.40,-8.40,-5.12,-6.00,-4.936,-10.193,56.195,prbs
21.2800,-8.40,-8.40,-6.73,-7.28,-14.256,-15.771,55.931,prbs
21.2900,-8.40,-8.40,-7.83,-7.79,-22.899,-21.195,55.763,prbs
21.3000,-8.40,-8.40,-8.21,-8.15,-25.838,-26.117,55.650,prbs
21.3100,-8.40,-8.40,-8.22,-8.21,-27.318,-27.862,55.549,prbs
21.3200,-8.40,-8.40,-8.16,-8.20,-25.649,-27.981,55.407,prbs
21.3300,-8.40,-8.40,-8.11,-8.20,-27.471,-28.149,55.201,prbs
21.3400,-8.40,-8.40,-8.08,-8.22,-26.850,-28.903,54.946,prbs
21.3500,-8.40,-8.40,-8.13,-8.23,-28.379,-30.418,54.663,prbs
21.3600,8.40,-8.40,-8.10,-8.21,-26.131,-30.383,54.375,prbs
21.3700,8.40,-8.40,-8.11,-8.17,-27.911,-29.315,54.048,prbs
21.3800,8.40,-8.40,-0.25,-8.06,-12.469,-27.590,53.736,prbs
21.3900,8.40,-8.40,1.31,-8.23,-2.506,-28.449,53.508,prbs
21.4000,8.40,-8.40,1.30,-8.22,0.817,-28.924,53.427,prbs
21.4100,8.40,-8.40,3.16,-8.18,5.355,-30.055,53.472,prbs
21.4200,8.40,-8.40,5.28,-8.09,9.264,-30.432,53.597,prbs
21.4300,8.40,-8.40,6.93,-8.11,14.486,-30.753,53.915,prbs
21.4400,8.40,-8.40,7.46,-8.19,15.708,-30.676,54.564,prbs
21.4500,8.40,-8.40,7.52,-8.24,18.235,-30.829,55.525,prbs
21.4600,8.40,-8.40,7.59,-8.21,21.677,-31.325,56.728,prbs
21.4700,8.40,-8.40,8.11,-8.21,27.206,-31.688,59.585,prbs
21.4800,8.40,-8.40,8.15,-8.15,28.875,-30.760,61.211,prbs
21.4900,8.40,-8.40,8.21,-8.17,29.147,-32.107,63.003,prbs
21.5000,8.40,-8.40,8.22,-8.21,28.407,-31.618,64.932,prbs
21.5100,-8.40,8.40,8.22,-8.21,29.643,-32.254,66.998,prbs
21.5200,-8.40,8.40,6.29,-6.37,28.086,-30.620,69.200,prbs
21.5300,-8.40,8.40,0.28,-0.32,13.704,-12.238,71.480,prbs
21.5400,-8.40,8.40,-1.27,1.16,7.261,-7.072,73.778,prbs
21.5500,-8.40,8.40,-2.17,2.53,1.208,0.202,76.055,prbs
21.5600,-8.40,8.40,-4.05,4.57,-4.140,8.664,78.243,prbs
21.5700,-8.40,8.40,-5.81,6.32,-8.308,18.675,79.998,prbs
21.5800,-8.40,8.40,-7.17,7.47,-18.696,23.394,81.174,prbs
21.5900,-8.40,8.40,-8.12,8.09,-27.416,28.575,82.045,prbs
21.6000,-8.40,8.40,-8.33,8.24,-26.787,31.500,82.717,prbs
21.6100,-8.40,8.40,-8.28,8.23,-29.936,31.723,83.219,prbs
21.6200,-8.40,8.40,-8.23,8.21,-30.543,31.723,83.553,prbs
21.6300,-8.40,8.40,-8.22,8.24,-32.491,31.528,83.764,prbs
21.6400,-8.40,8.40,-8.24,8.28,-31.590,32.372,83.872,prbs
21.6500,-8.40,8.40,-8.12,8.14,-29.147,26.571,83.848,prbs
21.6600,8.40,8.40,-8.09,8.04,-28.609,27.150,83.496,prbs
21.6700,8.40,8.40,-5.89,8.08,-26.334,28.225,82.831,prbs
21.6800,8.40,8.40,0.28,8.15,-11.812,30.362,81.998,prbs
21.6900,8.40,8.40,1.12,8.39,-7.575,29.608,81.062,prbs
21.7000,8.40,8.40,1.72,8.20,-1.571,27.793,80.035,prbs
21.7100,8.40,8.40,3.77,8.09,5.020,30.320,78.957,prbs
21.7200,8.40,8.40,5.89,8.06,17.698,30.878,77.883,prbs
21.7300,8.40,8.40,7.30,8.07,22.326,30.543,76.744,prbs
21.7400,8.40,8.40,7.86,8.13,22.501,30.683,75.660,prbs
21.7500,8.40,8.40,7.98,8.12,24.127,29.992,74.724,prbs
21.7600,8.40,8.40,8.11,8.11,26.543,29.573,73.893,prbs
21.7700,8.40,8.40,8.15,8.15,25.147,31.325,73.162,prbs
21.7800,8.40,8.40,8.17,8.16,26.529,29.824,72.575,prbs
21.7900,8.40,8.40,8.17,8.13,27.185,30.201,72.112,prbs
21.8000,8.40,8.40,8.18,8.16,26.354,30.823,71.744,prbs
21.8100,8.40,8.40,8.20,8.17,27.918,31.479,71.448,prbs
21.8200,-8.40,-8.40,8.23,8.21,29.126,30.425,71.195,prbs
21.8300,-8.40,-8.40,5.96,6.41,27.444,27.981,71.003,prbs
21.8400,-8.40,-8.40,-0.24,0.44,11.359,13.090,70.880,prbs
21.8500,-8.40,-8.40,-1.12,-1.07,6.032,8.133,70.783,prbs
21.8600,-8.40,-8.40,-1.73,-2.68,-0.789,-1.787,70.720,prbs
21.8700,-8.40,-8.40,-3.68,-4.66,-4.021,-5.529,70.679,prbs
21.8800,-8.40,-8.40,-5.69,-6.35,-12.985,-14.228,70.748,prbs
21.8900,-8.40,-8.40,-7.15,-7.38,-20.302,-19.890,71.081,prbs
21.9000,-8.40,-8.40,-7.80,-7.89,-21.188,-24.923,71.675,prbs
21.9100,-8.40,-8.40,-8.08,-8.12,-24.176,-28.533,72.280,prbs
21.9200,-8.40,-8.40,-8.12,-8.15,-25.265,-27.150,72.752,prbs
21.9300,-8.40,-8.40,-8.08,-8.09,-23.269,-25.419,73.093,prbs
21.9400,-8.40,-8.40,-8.02,-8.14,-21.900,-28.309,73.309,prbs
21.9500,-8.40,-8.40,-8.12,-8.23,-25.768,-28.058,73.391,prbs
21.9600,-8.40,-8.40,-8.15,-8.21,-27.835,-28.847,73.412,prbs
21.9700,8.40,-8.40,-8.16,-8.12,-27.814,-28.281,73.454,prbs
21.9800,8.40,-8.40,-8.13,-8.16,-26.508,-29.035,73.499,prbs
21.9900,8.40,-8.40,-2.68,-8.13,-17.328,-28.875,73.520,prbs
22.0000,8.40,-8.40,0.12,-8.20,-7.987,-28.414,73.457,prbs
22.0100,8.40,-8.40,3.72,-8.09,5.983,-31.304,73.955,prbs
22.0200,8.40,-8.40,5.85,-7.99,11.987,-28.218,74.073,prbs
22.0300,8.40,-8.40,7.22,-8.06,18.864,-31.046,74.295,prbs
22.0400,8.40,-8.40,7.89,-8.23,23.757,-30.383,74.739,prbs
22.0500,8.40,-8.40,8.14,-8.27,26.759,-31.430,75.390,prbs
22.0600,8.40,-8.40,8.17,-8.21,27.485,-31.507,76.194,prbs
22.0700,8.40,-8.40,8.13,-8.20,24.086,-32.491,77.169,prbs
22.0800,8.40,-8.40,8.06,-8.14,23.415,-29.950,78.396,prbs
22.0900,8.40,-8.40,8.07,-8.15,25.161,-30.411,79.867,prbs
22.1000,8.40,-8.40,8.15,-8.24,27.841,-31.912,81.496,prbs
22.1100,8.40,-8.40,8.14,-8.23,26.403,-31.542,83.258,prbs
22.1200,-8.40,8.40,8.09,-8.18,24.826,-30.997,85.148,prbs
22.1300,-8.40,8.40,4.02,-4.48,20.567,-24.449,87.252,prbs
22.1400,-8.40,8.40,-0.43,-0.45,8.657,-10.779,89.576,prbs
22.1500,-8.40,8.40,-1.19,1.23,1.082,-6.346,91.957,prbs
22.1600,-8.40,8.40,-2.74,3.58,-4.489,2.758,94.268,prbs
22.1700,-8.40,8.40,-4.84,5.68,-9.906,14.193,96.415,prbs
22.1800,-8.40,8.40,-6.66,6.87,-18.801,21.684,98.304,prbs
22.1900,-8.40,8.40,-7.78,7.78,-24.051,27.618,99.881,prbs
22.2000,-8.40,8.40,-8.05,8.08,-23.890,30.725,101.161,prbs
22.2100,-8.40,8.40,-8.11,8.15,-24.853,30.697,102.090,prbs
22.2200,-8.40,8.40,-8.17,8.18,-27.723,31.660,102.710,prbs
22.2300,-8.40,8.40,-8.25,8.21,-30.187,33.252,103.177,prbs
22.2400,-8.40,8.40,-8.28,8.28,-32.819,33.105,103.486,prbs
22.2500,-8.40,8.40,-8.11,8.11,-27.143,27.039,103.594,prbs
22.2600,-8.40,8.40,-8.02,8.05,-26.808,28.253,103.463,prbs
22.2700,8.40,8.40,-8.07,8.15,-27.220,28.393,103.058,prbs
22.2800,8.40,8.40,-8.08,8.17,-27.276,30.941,102.378,prbs
22.2900,8.40,8.40,-0.69,8.12,-14.088,27.828,101.472,prbs
22.3000,8.40,8.40,0.85,8.22,-5.732,26.738,100.389,prbs
22.3100,8.40,8.40,1.63,8.18,-0.656,29.552,99.199,prbs
22.3200,8.40,8.40,3.77,8.14,7.700,30.857,97.929,prbs
22.3300,8.40,8.40,5.99,8.14,16.602,30.816,96.650,prbs
22.3400,8.40,8.40,7.25,8.09,20.295,28.072,95.345,prbs
22.3500,8.40,8.40,7.78,8.12,22.277,28.554,94.134,prbs
22.3600,8.40,8.40,8.02,8.14,24.023,29.084,93.127,prbs
22.3700,8.40,8.40,8.17,8.19,28.693,30.920,92.211,prbs
22.3800,8.40,8.40,8.29,8.24,29.531,31.276,91.358,prbs
22.3900,8.40,8.40,8.24,8.21,27.541,30.606,90.581,prbs
22.4000,8.40,8.40,8.12,8.13,24.476,29.566,89.882,prbs
22.4100,8.40,8.40,8.10,8.14,25.649,29.964,89.325,prbs
22.4200,-8.40,-8.40,8.18,8.18,28.644,30.062,88.865,prbs
22.4300,-8.40,-8.40,8.23,8.26,29.287,31.451,88.450,prbs
22.4400,-8.40,-8.40,2.25,2.36,19.932,20.797,88.067,prbs
22.4500,-8.40,-8.40,-1.02,-0.60,6.842,8.566,87.750,prbs
22.4600,-8.40,-8.40,-1.33,-1.16,1.787,5.934,87.400,prbs
22.4700,-8.40,-8.40,-2.66,-3.03,-3.002,-0.007,87.009,prbs
22.4800,-8.40,-8.40,-4.70,-5.20,-8.406,-11.058,86.646,prbs
22.4900,-8.40,-8.40,-6.49,-6.86,-16.455,-20.106,86.288,prbs
22.5000,-8.40,-8.40,-7.49,-7.71,-19.631,-22.871,85.860,prbs
22.5100,-8.40,-8.40,-7.93,-8.07,-23.269,-27.395,85.343,prbs
22.5200,-8.40,-8.40,-8.14,-8.18,-26.138,-29.377,84.771,prbs
22.5300,-8.40,-8.40,-8.19,-8.20,-26.019,-29.391,84.208,prbs
22.5400,-8.40,-8.40,-8.10,-8.13,-25.258,-27.423,83.625,prbs
22.5500,-8.40,-8.40,-8.12,-8.11,-26.934,-28.260,82.433,prbs
22.5600,-8.40,-8.40,-8.10,-8.16,-26.529,-29.517,81.856,prbs
22.5700,8.40,-8.40,-8.09,-8.15,-27.269,-29.636,81.267,prbs
22.5800,8.40,-8.40,-3.99,-8.10,-20.553,-27.381,80.678,prbs
22.5900,8.40,-8.40,0.06,-8.12,-8.852,-28.658,80.102,prbs
22.6000,0.00,0.00,0.83,-8.18,-7.198,-28.281,79.608,stop
22.6100,0.00,0.00,1.89,-8.13,1.361,-28.602,79.247,stop
22.6200,0.00,0.00,1.03,-6.30,4.028,-24.693,79.062,stop
22.6300,0.00,0.00,-0.17,-5.23,0.370,-22.110,79.086,stop
22.6400,0.00,0.00,-0.67,-4.55,-3.526,-20.392,79.353,stop
22.6500,0.00,0.00,-1.07,-4.10,-5.913,-19.129,79.812,stop
22.6600,0.00,0.00,-1.29,-3.84,-6.925,-19.094,80.389,stop
22.6700,0.00,0.00,-1.24,-3.64,-6.486,-17.439,81.022,stop
22.6800,0.00,0.00,-1.21,-3.49,-6.423,-16.853,81.654,stop
22.6900,0.00,0.00,-1.24,-3.32,-6.409,-16.085,82.254,stop
22.7000,0.00,0.00,0.00,-0.00,0.000,0.000,174.547,chirp
22.7100,0.07,0.07,0.01,0.00,0.000,0.000,174.546,chirp
22.7200,0.14,0.14,0.00,0.00,0.000,0.000,174.546,chirp
22.7300,0.23,0.23,0.02,0.00,0.000,0.000,174.546,chirp
22.7400,0.34,0.34,0.09,0.10,0.000,0.000,174.546,chirp
22.7500,0.45,0.45,0.11,0.11,0.000,0.000,174.546,chirp
22.7600,0.57,0.57,0.21,0.23,0.000,0.000,174.546,chirp
22.7700,0.71,0.71,0.36,0.37,0.000,0.000,174.548,chirp
22.7800,0.86,0.86,0.47,0.47,0.000,0.000,174.549,chirp
22.7900,1.02,1.02,0.57,0.57,0.321,0.230,174.551,chirp
22.8000,1.19,1.19,0.79,0.80,1.040,0.384,174.552,chirp
22.8100,1.37,1.37,0.93,0.95,1.159,1.068,174.552,chirp
22.8200,1.57,1.57,0.99,0.99,1.976,2.283,174.550,chirp
22.8300,1.77,1.77,1.19,1.20,2.883,3.058,174.551,chirp
22.8400,1.99,1.99,1.38,1.38,3.449,3.958,174.551,chirp
22.8500,2.21,2.21,1.57,1.58,4.063,4.887,174.554,chirp
22.8600,2.45,2.45,1.74,1.76,4.273,5.620,174.567,chirp
22.8700,2.70,2.70,1.98,2.01,4.510,6.555,174.604,chirp
22.8800,2.95,2.95,2.19,2.21,5.020,6.793,174.669,chirp
22.8900,3.22,3.22,2.42,2.44,5.180,7.016,174.740,chirp
22.9000,3.49,3.49,2.63,2.67,5.676,7.498,174.790,chirp
22.9100,3.77,3.77,2.87,2.89,6.290,8.343,174.827,chirp
22.9200,4.06,4.06,3.20,3.22,7.973,9.571,174.861,chirp
22.9300,4.35,4.35,3.45,3.48,9.474,10.821,174.888,chirp
22.9400,4.65,4.65,3.65,3.67,10.486,11.652,174.912,chirp
22.9500,4.95,4.95,3.92,3.95,11.596,12.392,174.934,chirp
22.9600,5.26,5.26,4.18,4.19,13.411,13.635,174.942,chirp
22.9700,5.57,5.57,4.49,4.50,14.298,14.793,174.935,chirp
22.9800,5.88,5.88,4.82,4.80,15.771,16.022,174.919,chirp
22.9900,6.18,6.18,5.10,5.09,17.006,17.383,174.901,chirp
23.0000,6.49,6.49,5.36,5.36,18.466,18.891,174.877,chirp
23.0100,6.80,6.80,5.68,5.66,19.541,19.869,174.855,chirp
23.0200,7.09,7.09,6.01,5.98,20.783,21.146,174.835,chirp
23.0300,7.39,7.39,6.34,6.31,22.103,22.557,174.818,chirp
23.0400,7.67,7.67,6.59,6.59,23.890,24.183,174.809,chirp
23.0500,7.94,7.94,6.90,6.90,24.833,25.377,174.802,chirp
23.0600,8.20,8.20,7.19,7.16,25.719,26.417,174.793,chirp
23.0700,8.45,8.45,7.47,7.45,27.471,27.283,174.779,chirp
23.0800,8.67,8.67,7.74,7.77,28.693,29.091,174.766,chirp
23.0900,8.88,8.88,8.03,8.05,29.845,30.041,174.753,chirp
23.1000,9.07,9.07,8.49,8.53,32.128,32.310,174.724,chirp
23.1100,9.23,9.23,8.72,8.73,32.903,33.454,174.704,chirp
23.1200,9.37,9.37,8.87,8.87,33.713,34.201,174.686,chirp
23.1300,9.47,9.47,9.02,9.05,35.360,35.249,174.681,chirp
23.1400,9.55,9.55,9.17,9.19,35.025,35.570,174.690,chirp
23.1500,9.59,9.59,9.27,9.28,36.401,36.931,174.703,chirp
23.1600,9.60,9.60,9.35,9.34,37.378,37.015,174.713,chirp
23.1700,9.57,9.57,9.43,9.37,37.329,37.580,174.705,chirp
23.1800,9.49,9.49,9.44,9.38,37.964,37.748,174.680,chirp
23.1900,9.38,9.38,9.45,9.45,36.931,38.320,174.662,chirp
23.2000,9.22,9.22,9.44,9.45,37.636,38.306,174.655,chirp
23.2100,9.01,9.01,9.25,9.34,37.734,37.769,174.657,chirp
23.2200,8.76,8.76,9.16,9.15,38.069,37.999,174.660,chirp
23.2300,8.46,8.46,9.02,9.00,38.048,38.467,174.650,chirp
23.2400,8.11,8.11,8.83,8.78,37.741,37.476,174.645,chirp
23.2500,7.71,7.71,8.53,8.56,36.687,37.071,174.655,chirp
23.2600,7.27,7.27,8.23,8.29,35.263,35.758,174.661,chirp
23.2700,6.77,6.77,7.91,7.96,35.528,35.402,174.665,chirp
23.2800,6.23,6.23,7.51,7.55,34.083,34.174,174.669,chirp
23.2900,5.64,5.64,7.05,7.13,31.535,31.611,174.677,chirp
23.3000,5.00,5.00,6.66,6.73,29.936,30.327,174.695,chirp
23.3100,4.32,4.32,6.22,6.31,28.435,28.672,174.709,chirp
23.3200,3.61,3.61,5.76,5.81,26.927,26.592,174.726,chirp
23.3300,2.85,2.85,5.23,5.32,25.161,25.705,174.743,chirp
23.3400,2.07,2.07,4.78,5.10,23.904,25.991,174.783,chirp
23.3500,1.26,1.26,4.19,4.68,22.794,24.637,174.908,chirp
23.3600,0.43,0.43,3.37,3.95,19.743,21.879,175.044,chirp
23.3700,-0.42,-0.42,2.38,2.97,15.561,18.256,175.161,chirp
23.3800,-1.27,-1.27,1.22,1.77,11.687,13.648,175.264,chirp
23.3900,-2.13,-2.13,0.37,0.63,9.229,9.802,175.313,chirp
23.4000,-2.98,-2.98,-0.52,-0.34,6.541,6.625,175.345,chirp
23.4100,-3.81,-3.81,-1.33,-1.17,5.257,5.599,175.373,chirp
23.4200,-4.63,-4.63,-2.10,-1.99,2.604,2.478,175.359,chirp
23.4300,-5.41,-5.41,-2.90,-2.86,-0.028,1.529,175.321,chirp
23.4400,-6.15,-6.15,-3.71,-3.71,-3.100,-4.335,175.306,chirp
23.4500,-6.84,-6.84,-4.50,-4.52,-8.803,-9.229,175.301,chirp
23.4600,-7.48,-7.48,-5.26,-5.27,-13.223,-13.251,175.305,chirp
23.4700,-8.04,-8.04,-5.91,-5.96,-16.588,-16.155,175.333,chirp
23.4800,-8.53,-8.53,-6.51,-6.64,-19.359,-19.701,175.354,chirp
23.4900,-8.94,-8.94,-6.96,-7.17,-21.879,-22.417,175.342,chirp
23.5000,-9.25,-9.25,-7.39,-7.68,-23.974,-24.428,175.320,chirp
23.5100,-9.47,-9.47,-7.83,-8.16,-26.459,-27.311,175.310,chirp
23.5200,-9.58,-9.58,-8.19,-8.58,-28.561,-28.637,175.323,chirp
23.5300,-9.59,-9.59,-8.36,-8.91,-29.985,-31.311,175.331,chirp
23.5400,-9.48,-9.48,-8.54,-9.11,-31.262,-32.226,175.331,chirp
23.5500,-9.25,-9.25,-8.97,-9.22,-33.057,-33.105,175.352,chirp
23.5600,-8.91,-8.91,-9.03,-9.28,-34.753,-34.174,175.397,chirp
23.5700,-8.45,-8.45,-9.08,-9.26,-34.683,-35.451,175.429,chirp
23.5800,-7.87,-7.87,-8.96,-9.07,-35.612,-36.624,175.442,chirp
23.5900,-7.19,-7.19,-8.64,-8.73,-34.781,-35.228,175.432,chirp
23.6000,-6.40,-6.40,-8.20,-8.31,-34.118,-34.167,175.407,chirp
23.6100,-5.52,-5.52,-7.72,-7.78,-33.217,-33.859,175.378,chirp
23.6200,-4.55,-4.55,-7.25,-7.28,-31.521,-31.234,175.346,chirp
23.6300,-3.50,-3.50,-6.04,-6.23,-27.430,-28.630,175.272,chirp
23.6400,-2.39,-2.39,-5.34,-5.64,-25.566,-25.866,175.224,chirp
23.6500,-1.24,-1.24,-4.42,-4.66,-21.796,-23.157,175.174,chirp
23.6600,-0.05,-0.05,-3.25,-3.38,-17.258,-18.005,175.118,chirp
23.6700,1.15,1.15,-2.27,-2.42,-13.704,-13.900,175.050,chirp
23.6800,2.34,2.34,-2.09,-2.14,-14.668,-14.765,174.989,chirp
23.6900,3.51,3.51,0.04,-0.44,-9.222,-11.331,174.914,chirp
23.7000,4.62,4.62,1.70,1.39,-3.861,-4.349,174.829,chirp
23.7100,5.68,5.68,2.91,2.59,1.201,-0.649,174.713,chirp
23.7200,6.64,6.64,4.01,3.68,4.280,4.482,174.526,chirp
23.7300,7.50,7.50,4.71,4.56,7.177,7.714,174.342,chirp
23.7400,8.23,8.23,4.69,5.19,9.948,9.976,174.156,chirp
23.7500,8.82,8.82,6.13,5.76,12.636,14.416,173.968,chirp
23.7600,9.25,9.25,5.60,6.07,16.183,16.930,173.837,chirp
23.7700,9.52,9.52,6.89,6.82,20.190,20.853,173.787,chirp
23.7800,9.60,9.60,6.55,7.39,21.349,23.827,173.775,chirp
23.7900,9.50,9.50,7.57,7.78,24.986,25.328,173.788,chirp
23.8000,9.21,9.21,8.58,8.62,28.819,28.505,173.774,chirp
23.8100,8.73,8.73,9.07,9.03,30.013,31.053,173.742,chirp
23.8200,8.06,8.06,8.18,8.23,27.269,28.302,173.736,chirp
23.8300,7.23,7.23,8.37,8.36,30.208,29.021,173.739,chirp
23.8400,6.23,6.23,8.06,8.11,30.383,31.053,173.736,chirp
23.8500,5.09,5.09,7.56,7.54,29.712,30.250,173.737,chirp
23.8600,3.83,3.83,6.78,6.75,28.470,29.461,173.735,chirp
23.8700,2.47,2.47,5.99,6.05,26.347,27.311,173.743,chirp
23.8800,1.05,1.05,4.92,5.27,23.080,24.476,173.757,chirp
23.8900,-0.41,-0.41,4.11,4.03,20.853,20.036,173.767,chirp
23.9000,-1.87,-1.87,2.38,2.36,14.598,14.375,173.801,chirp
23.9100,-3.30,-3.30,0.73,0.69,8.650,8.866,173.844,chirp
23.9200,-4.66,-4.66,-0.88,-0.91,5.173,5.173,173.888,chirp
23.9300,-5.91,-5.91,-2.30,-2.35,2.779,1.403,173.960,chirp
23.9400,-7.03,-7.03,-3.55,-3.70,-2.066,-6.535,174.037,chirp
23.9500,-7.98,-7.98,-4.46,-4.88,-8.056,-10.507,174.110,chirp
23.9600,-8.73,-8.73,-5.57,-5.79,-11.289,-15.219,174.150,chirp
23.9700,-9.26,-9.26,-5.60,-6.49,-13.446,-16.958,174.123,chirp
23.9800,-9.55,-9.55,-6.40,-6.81,-17.432,-20.071,174.049,chirp
23.9900,-9.58,-9.58,-7.44,-7.68,-21.691,-22.962,173.758,chirp
24.0000,-9.35,-9.35,-8.31,-8.46,-25.901,-25.663,173.647,chirp
24.0100,-8.86,-8.86,-8.11,-8.56,-28.435,-27.932,173.590,chirp
24.0200,-8.12,-8.12,-7.50,-8.34,-25.600,-29.789,173.502,chirp
24.0300,-7.14,-7.14,-7.71,-8.26,-25.279,-28.428,173.397,chirp
24.0400,-5.95,-5.95,-7.51,-7.66,-26.117,-25.747,173.348,chirp
24.0500,-4.57,-4.57,-6.88,-6.88,-24.030,-24.476,173.333,chirp
24.0600,-3.05,-3.05,-5.83,-5.79,-21.370,-21.838,173.319,chirp
24.0700,-1.42,-1.42,-4.76,-4.82,-19.387,-20.141,173.276,chirp
24.0800,0.26,0.26,-3.51,-3.66,-17.069,-18.843,173.214,chirp
24.0900,1.94,1.94,-1.82,-1.98,-12.699,-12.545,173.140,chirp
24.1000,3.58,3.58,0.18,0.01,-7.198,-7.568,173.055,chirp
