t,uL,uR,uL_act,uR_act,vL,vR,heading,tag
3.7000,2.40,-2.40,2.39,-2.34,8.126,-6.353,229.358,multistep
3.7100,2.40,-2.40,2.39,-2.34,8.196,-6.667,230.079,multistep
3.7200,2.40,-2.40,2.40,-2.35,8.399,-6.646,230.798,multistep
3.7300,2.40,-2.40,2.40,-2.35,8.294,-6.737,231.515,multistep
3.7400,2.40,-2.40,2.39,-2.35,8.022,-6.695,232.233,multistep
3.7500,2.40,-2.40,2.38,-2.35,7.777,-6.835,232.955,multistep
3.7600,2.40,-2.40,2.38,-2.35,7.568,-6.744,233.687,multistep
3.7700,2.40,-2.40,2.38,-2.35,7.938,-6.653,234.427,multistep
3.7800,2.40,-2.40,2.38,-2.35,7.980,-6.493,235.169,multistep
3.7900,2.40,-2.40,2.39,-2.34,8.140,-6.702,235.916,multistep
3.8000,2.40,-2.40,2.40,-2.35,8.426,-7.044,236.659,multistep
3.8100,2.40,-2.40,2.41,-2.36,8.231,-6.821,237.398,multistep
3.8200,2.40,-2.40,2.40,-2.36,8.385,-6.765,238.138,multistep
3.8300,2.40,-2.40,2.40,-2.34,8.364,-6.611,238.881,multistep
3.8400,2.40,-2.40,2.40,-2.34,8.517,-6.611,239.631,multistep
3.8500,2.40,-2.40,2.41,-2.35,8.475,-6.772,240.386,multistep
3.8600,2.40,-2.40,2.40,-2.35,8.084,-6.912,241.145,multistep
3.8700,2.40,-2.40,2.39,-2.35,7.973,-6.793,241.903,multistep
3.8800,2.40,-2.40,2.39,-2.35,7.645,-6.960,242.658,multistep
3.8900,2.40,-2.40,2.38,-2.35,7.707,-6.898,243.414,multistep
3.9000,2.40,-2.40,2.39,-2.35,8.008,-6.723,244.165,multistep
3.9100,2.40,-2.40,2.39,-2.35,7.896,-6.688,244.919,multistep
3.9200,2.40,-2.40,2.39,-2.35,8.084,-6.681,245.679,multistep
3.9300,2.40,-2.40,2.40,-2.35,8.419,-6.918,246.437,multistep
3.9400,2.40,-2.40,2.40,-2.36,8.168,-7.275,247.191,multistep
3.9500,2.40,-2.40,2.40,-2.37,8.482,-7.344,247.937,multistep
3.9600,2.40,-2.40,2.40,-2.36,8.399,-7.233,248.684,multistep
3.9700,2.40,-2.40,2.41,-2.36,8.538,-7.058,249.434,multistep
3.9800,2.40,-2.40,2.41,-2.36,8.210,-6.974,250.197,multistep
3.9900,2.40,-2.40,2.38,-2.36,7.756,-7.037,250.979,multistep
4.0000,2.40,-2.40,2.39,-2.36,7.840,-7.184,251.773,multistep
4.0100,2.40,-2.40,2.39,-2.36,7.686,-7.023,252.567,multistep
4.0200,2.40,-2.40,2.38,-2.36,7.805,-7.191,253.363,multistep
4.0300,2.40,-2.40,2.39,-2.36,8.196,-7.205,254.146,multistep
4.0400,2.40,-2.40,2.40,-2.37,7.987,-7.093,254.915,multistep
4.0500,0.00,0.00,2.40,-2.37,8.343,-7.400,255.673,stop
4.0600,0.00,0.00,2.41,-2.37,8.287,-7.463,256.417,stop
4.0700,0.00,0.00,2.06,-1.92,8.336,-7.086,257.154,stop
4.0800,0.00,0.00,1.40,-1.10,7.652,-5.648,257.892,stop
4.0900,0.00,0.00,1.09,-0.87,6.618,-4.796,258.619,stop
4.1000,3.60,-3.60,0.00,-0.00,0.000,0.000,264.565,multistep
4.1100,3.60,-3.60,1.11,-1.58,0.000,-1.557,264.562,multistep
4.1200,3.60,-3.60,2.71,-2.90,4.524,-4.510,264.562,multistep
4.1300,3.60,-3.60,3.28,-3.30,10.591,-7.086,264.575,multistep
4.1400,3.60,-3.60,3.46,-3.41,12.231,-7.582,264.668,multistep
4.1500,3.60,-3.60,3.54,-3.45,13.348,-8.015,264.865,multistep
4.1600,3.60,-3.60,3.57,-3.51,13.704,-8.343,265.132,multistep
4.1700,3.60,-3.60,3.51,-3.52,11.352,-9.013,265.452,multistep
4.1800,3.60,-3.60,3.48,-3.53,9.153,-9.934,265.850,multistep
4.1900,3.60,-3.60,3.51,-3.54,8.587,-10.388,266.396,multistep
4.2000,3.60,-3.60,3.51,-3.54,8.831,-10.863,267.103,multistep
4.2100,3.60,-3.60,3.54,-3.56,9.285,-11.519,267.927,multistep
4.2200,3.60,-3.60,3.54,-3.56,9.879,-11.254,268.854,multistep
4.2300,3.60,-3.60,3.54,-3.54,10.088,-11.072,269.868,multistep
4.2400,3.60,-3.60,3.51,-3.50,10.863,-11.421,270.948,multistep
4.2500,3.60,-3.60,3.48,-3.50,11.017,-11.435,272.067,multistep
4.2600,3.60,-3.60,3.45,-3.48,11.526,-11.666,273.209,multistep
4.2700,3.60,-3.60,3.46,-3.51,11.701,-12.287,274.364,multistep
4.2800,3.60,-3.60,3.49,-3.48,11.819,-12.134,275.528,multistep
4.2900,3.60,-3.60,3.49,-3.49,11.917,-12.441,276.697,multistep
4.3000,3.60,-3.60,3.47,-3.47,11.449,-12.106,277.879,multistep
4.3100,3.60,-3.60,3.47,-3.46,11.910,-11.442,279.063,multistep
4.3200,3.60,-3.60,3.49,-3.50,12.287,-11.338,280.255,multistep
4.3300,3.60,-3.60,3.50,-3.48,12.594,-11.296,281.456,multistep
4.3400,3.60,-3.60,3.53,-3.45,12.867,-11.505,282.659,multistep
4.3500,3.60,-3.60,3.52,-3.46,12.280,-11.777,283.856,multistep
4.3600,3.60,-3.60,3.50,-3.46,12.573,-12.217,285.030,multistep
4.3700,3.60,-3.60,3.49,-3.46,12.113,-11.910,286.180,multistep
4.3800,3.60,-3.60,3.49,-3.46,12.050,-11.673,287.315,multistep
4.3900,3.60,-3.60,3.47,-3.45,12.280,-11.114,288.452,multistep
4.4000,3.60,-3.60,3.50,-3.45,12.203,-11.107,289.594,multistep
4.4100,3.60,-3.60,3.50,-3.44,12.441,-11.212,290.736,multistep
4.4200,3.60,-3.60,3.49,-3.44,12.287,-10.884,291.852,multistep
4.4300,3.60,-3.60,3.49,-3.45,12.266,-11.177,292.943,multistep
4.4400,3.60,-3.60,3.53,-3.46,12.161,-10.884,295.137,multistep
4.4500,3.60,-3.60,3.51,-3.48,12.071,-10.982,296.261,multistep
4.4600,3.60,-3.60,3.47,-3.47,12.106,-11.086,297.394,multistep
4.4700,3.60,-3.60,3.50,-3.49,12.378,-11.771,298.523,multistep
4.4800,3.60,-3.60,3.49,-3.46,12.538,-11.435,299.632,multistep
4.4900,3.60,-3.60,3.51,-3.44,12.629,-11.093,300.725,multistep
4.5000,3.60,-3.60,3.50,-3.44,12.434,-10.619,301.817,multistep
4.5100,3.60,-3.60,3.49,-3.44,12.336,-10.751,302.916,multistep
4.5200,3.60,-3.60,3.49,-3.44,12.036,-10.968,304.022,multistep
4.5300,3.60,-3.60,3.47,-3.44,12.008,-10.968,305.131,multistep
4.5400,3.60,-3.60,3.47,-3.49,12.476,-11.512,306.244,multistep
4.5500,3.60,-3.60,3.49,-3.48,12.573,-11.805,307.350,multistep
4.5600,3.60,-3.60,3.52,-3.46,12.636,-11.247,308.430,multistep
4.5700,3.60,-3.60,3.52,-3.44,12.476,-10.549,309.500,multistep
4.5800,3.60,-3.60,3.50,-3.49,12.692,-10.835,310.580,multistep
4.5900,3.60,-3.60,3.50,-3.50,12.615,-10.933,311.670,multistep
4.6000,3.60,-3.60,3.50,-3.50,12.203,-10.563,312.773,multistep
4.6100,3.60,-3.60,3.49,-3.45,12.448,-10.905,313.890,multistep
4.6200,3.60,-3.60,3.51,-3.44,12.399,-10.940,315.012,multistep
4.6300,3.60,-3.60,3.52,-3.44,13.020,-11.128,316.127,multistep
4.6400,3.60,-3.60,3.53,-3.44,12.888,-10.954,317.229,multistep
4.6500,3.60,-3.60,3.53,-3.44,12.929,-10.898,318.322,multistep
4.6600,3.60,-3.60,3.51,-3.43,12.888,-10.751,319.411,multistep
4.6700,3.60,-3.60,3.50,-3.43,12.127,-10.577,320.508,multistep
4.6800,3.60,-3.60,3.49,-3.47,12.238,-10.695,321.617,multistep
4.6900,3.60,-3.60,3.48,-3.49,12.601,-10.667,322.742,multistep
4.7000,3.60,-3.60,3.52,-3.49,12.804,-10.633,323.877,multistep
4.7100,3.60,-3.60,3.53,-3.47,13.278,-10.626,325.017,multistep
4.7200,3.60,-3.60,3.53,-3.44,13.160,-10.681,326.149,multistep
4.7300,3.60,-3.60,3.54,-3.48,13.006,-11.044,327.275,multistep
4.7400,3.60,-3.60,3.53,-3.50,13.153,-11.296,328.404,multistep
4.7500,3.60,-3.60,3.52,-3.48,12.769,-11.003,329.538,multistep
4.7600,3.60,-3.60,3.52,-3.44,12.769,-10.772,330.684,multistep
4.7700,3.60,-3.60,3.52,-3.44,13.132,-10.877,331.834,multistep
4.7800,3.60,-3.60,3.53,-3.43,13.069,-10.716,332.981,multistep
4.7900,3.60,-3.60,3.54,-3.44,13.404,-11.072,334.126,multistep
4.8000,3.60,-3.60,3.54,-3.44,13.753,-10.814,335.270,multistep
4.8100,3.60,-3.60,3.55,-3.44,13.251,-10.954,336.416,multistep
4.8200,3.60,-3.60,3.54,-3.49,13.313,-11.128,337.569,multistep
4.8300,3.60,-3.60,3.53,-3.48,12.692,-11.380,338.720,multistep
4.8400,3.60,-3.60,3.52,-3.50,12.811,-11.694,339.870,multistep
4.8500,3.60,-3.60,3.53,-3.48,13.753,-11.268,341.018,multistep
4.8600,3.60,-3.60,3.54,-3.45,13.306,-11.100,342.157,multistep
4.8700,3.60,-3.60,3.55,-3.44,13.523,-10.619,343.296,multistep
4.8800,3.60,-3.60,3.55,-3.44,13.348,-10.884,344.442,multistep
4.8900,3.60,-3.60,3.52,-3.44,12.434,-11.093,345.596,multistep
4.9000,3.60,-3.60,3.51,-3.44,12.608,-11.100,346.759,multistep
4.9100,3.60,-3.60,3.53,-3.44,12.657,-10.933,347.929,multistep
4.9200,3.60,-3.60,3.52,-3.44,12.846,-11.107,349.101,multistep
4.9300,3.60,-3.60,3.53,-3.45,13.258,-11.498,350.272,multistep
4.9400,3.60,-3.60,3.54,-3.45,13.118,-11.023,351.441,multistep
4.9500,3.60,-3.60,3.54,-3.44,13.209,-10.968,352.604,multistep
4.9600,3.60,-3.60,3.54,-3.44,13.230,-10.968,353.784,multistep
4.9700,3.60,-3.60,3.53,-3.43,12.629,-11.058,354.984,multistep
4.9800,3.60,-3.60,3.51,-3.44,12.615,-11.240,356.200,multistep
4.9900,3.60,-3.60,3.50,-3.44,12.825,-11.226,357.414,multistep
5.0000,3.60,-3.60,3.54,-3.44,13.202,-11.261,358.613,multistep
5.0100,3.60,-3.60,3.54,-3.45,13.495,-11.533,359.800,multistep
5.0200,3.60,-3.60,3.56,-3.50,13.648,-11.938,360.974,multistep
5.0300,3.60,-3.60,3.56,-3.49,13.683,-11.903,362.133,multistep
5.0400,3.60,-3.60,3.55,-3.46,13.306,-11.449,363.283,multistep
5.0500,3.60,-3.60,3.54,-3.45,13.062,-11.142,364.432,multistep
5.0600,3.60,-3.60,3.53,-3.44,13.188,-11.017,365.585,multistep
5.0700,3.60,-3.60,3.54,-3.44,13.292,-10.947,366.739,multistep
5.0800,3.60,-3.60,3.55,-3.45,13.579,-11.310,367.892,multistep
5.0900,3.60,-3.60,3.55,-3.45,13.816,-11.407,369.033,multistep
5.1000,0.00,0.00,3.55,-3.47,13.097,-11.428,371.271,stop
5.1100,0.00,0.00,3.53,-3.45,12.650,-10.926,372.377,stop
5.1200,0.00,0.00,2.65,-2.20,11.931,-9.278,373.484,stop
5.1300,0.00,0.00,2.23,-1.49,11.289,-7.589,374.586,stop
5.1400,0.00,0.00,2.01,-1.13,10.472,-6.325,375.664,stop
5.1500,4.80,-4.80,0.00,0.00,0.000,0.000,387.262,multistep
5.1600,4.80,-4.80,0.71,-0.50,0.000,0.000,387.264,multistep
5.1700,4.80,-4.80,3.12,-2.81,5.655,-4.140,387.264,multistep
5.1800,4.80,-4.80,4.23,-4.08,13.795,-13.104,387.266,multistep
5.1900,4.80,-4.80,4.56,-4.51,13.865,-16.266,387.293,multistep
5.2000,4.80,-4.80,4.62,-4.70,11.652,-16.113,387.444,multistep
5.2100,4.80,-4.80,4.65,-4.69,12.106,-13.488,387.822,multistep
5.2200,4.80,-4.80,4.67,-4.66,12.741,-12.636,388.478,multistep
5.2300,4.80,-4.80,4.68,-4.64,13.327,-12.350,389.388,multistep
5.2400,4.80,-4.80,4.70,-4.65,13.844,-13.481,390.500,multistep
5.2500,4.80,-4.80,4.72,-4.67,14.605,-13.921,391.768,multistep
5.2600,4.80,-4.80,4.73,-4.71,14.989,-14.905,393.163,multistep
5.2700,4.80,-4.80,4.75,-4.72,15.464,-15.191,394.663,multistep
5.2800,4.80,-4.80,4.75,-4.74,15.994,-15.485,396.220,multistep
5.2900,4.80,-4.80,4.75,-4.75,16.986,-16.190,397.800,multistep
5.3000,4.80,-4.80,4.75,-4.76,17.062,-16.413,397.800,multistep
5.3100,4.80,-4.80,4.72,-4.72,16.420,-17.020,399.399,multistep
5.3200,4.80,-4.80,4.71,-4.70,15.938,-16.797,401.033,multistep
5.3300,4.80,-4.80,4.70,-4.71,16.720,-16.546,402.705,multistep
5.3400,4.80,-4.80,4.71,-4.70,17.467,-17.090,404.413,multistep
5.3500,4.80,-4.80,4.73,-4.72,17.977,-17.181,406.130,multistep
5.3600,4.80,-4.80,4.74,-4.72,17.691,-17.474,407.845,multistep
5.3700,4.80,-4.80,4.73,-4.73,16.930,-17.656,409.577,multistep
5.3800,4.80,-4.80,4.72,-4.73,16.518,-17.411,411.341,multistep
5.3900,4.80,-4.80,4.72,-4.73,17.104,-17.593,413.139,multistep
5.4000,4.80,-4.80,4.73,-4.73,18.012,-18.047,414.953,multistep
5.4100,4.80,-4.80,4.74,-4.74,18.277,-18.340,416.763,multistep
5.4200,4.80,-4.80,4.75,-4.73,18.033,-17.663,418.566,multistep
5.4300,4.80,-4.80,4.72,-4.72,17.000,-17.195,420.311,multistep
5.4400,4.80,-4.80,4.79,-4.77,17.628,-17.642,423.788,multistep
5.4500,4.80,-4.80,4.81,-4.80,18.214,-17.418,425.567,multistep
5.4600,4.80,-4.80,4.82,-4.76,18.466,-17.586,427.351,multistep
5.4700,4.80,-4.80,4.72,-4.68,17.537,-16.923,429.109,multistep
5.4800,4.80,-4.80,4.75,-4.73,17.265,-16.671,430.841,multistep
5.4900,4.80,-4.80,4.79,-4.72,17.488,-16.839,432.537,multistep
5.5000,4.80,-4.80,4.80,-4.75,17.747,-17.111,434.224,multistep
5.5100,4.80,-4.80,4.75,-4.73,17.300,-17.537,435.883,multistep
5.5200,4.80,-4.80,4.76,-4.75,16.909,-17.432,437.534,multistep
5.5300,4.80,-4.80,4.74,-4.74,16.595,-16.902,439.197,multistep
5.5400,4.80,-4.80,4.75,-4.74,16.923,-16.455,440.885,multistep
5.5500,4.80,-4.80,4.76,-4.75,16.860,-17.174,442.590,multistep
5.5600,4.80,-4.80,4.77,-4.77,17.132,-17.635,444.283,multistep
5.5700,4.80,-4.80,4.79,-4.79,17.474,-17.753,445.949,multistep
5.5800,4.80,-4.80,4.79,-4.79,17.167,-17.069,447.590,multistep
5.5900,4.80,-4.80,4.78,-4.77,16.762,-16.930,449.246,multistep
5.6000,4.80,-4.80,4.76,-4.75,16.378,-16.532,450.911,multistep
5.6100,4.80,-4.80,4.76,-4.77,16.909,-17.062,452.617,multistep
5.6200,4.80,-4.80,4.79,-4.79,17.090,-17.516,454.349,multistep
5.6300,4.80,-4.80,4.77,-4.80,17.314,-18.103,456.063,multistep
5.6400,4.80,-4.80,4.78,-4.78,17.195,-17.537,457.774,multistep
5.6500,4.80,-4.80,4.76,-4.74,16.986,-16.692,459.495,multistep
5.6600,4.80,-4.80,4.76,-4.76,17.069,-17.251,461.256,multistep
5.6700,4.80,-4.80,4.79,-4.79,17.537,-17.858,463.022,multistep
5.6800,4.80,-4.80,4.81,-4.79,18.054,-18.207,464.772,multistep
5.6900,4.80,-4.80,4.81,-4.76,17.935,-17.719,466.497,multistep
5.7000,4.80,-4.80,4.77,-4.76,17.139,-17.069,468.203,multistep
5.7100,4.80,-4.80,4.76,-4.75,16.518,-17.272,469.871,multistep
5.7200,4.80,-4.80,4.76,-4.77,16.832,-17.649,471.584,multistep
5.7300,4.80,-4.80,4.78,-4.79,17.167,-17.495,473.304,multistep
5.7400,4.80,-4.80,4.79,-4.80,17.258,-17.586,475.008,multistep
5.7500,4.80,-4.80,4.78,-4.80,17.104,-17.802,476.713,multistep
5.7600,4.80,-4.80,4.77,-4.78,16.616,-17.013,478.418,multistep
5.7700,4.80,-4.80,4.80,-4.79,17.830,-17.719,481.874,multistep
5.7800,4.80,-4.80,4.79,-4.80,17.691,-18.626,483.586,multistep
5.7900,4.80,-4.80,4.79,-4.77,16.958,-18.103,485.280,multistep
5.8000,4.80,-4.80,4.75,-4.74,16.797,-17.132,486.978,multistep
5.8100,4.80,-4.80,4.72,-4.74,16.602,-17.048,488.710,multistep
5.8200,4.80,-4.80,4.77,-4.78,17.404,-17.579,490.448,multistep
5.8300,4.80,-4.80,4.80,-4.80,17.733,-18.291,492.173,multistep
5.8400,4.80,-4.80,4.81,-4.80,17.816,-18.082,493.866,multistep
5.8500,4.80,-4.80,4.78,-4.77,16.965,-17.544,495.549,multistep
5.8600,4.80,-4.80,4.71,-4.75,15.910,-17.104,497.269,multistep
5.8700,4.80,-4.80,4.74,-4.78,16.609,-17.523,499.019,multistep
5.8800,4.80,-4.80,4.78,-4.79,18.068,-17.774,500.773,multistep
5.8900,4.80,-4.80,4.81,-4.80,18.319,-18.403,502.509,multistep
5.9000,4.80,-4.80,4.79,-4.75,17.551,-18.249,504.215,multistep
5.9100,4.80,-4.80,4.72,-4.72,16.546,-16.923,505.912,multistep
5.9200,4.80,-4.80,4.76,-4.68,17.167,-17.048,507.632,multistep
5.9300,4.80,-4.80,4.79,-4.74,17.418,-17.977,509.371,multistep
5.9400,4.80,-4.80,4.80,-4.76,18.137,-18.591,511.108,multistep
5.9500,4.80,-4.80,4.81,-4.74,17.628,-17.956,512.822,multistep
5.9600,4.80,-4.80,4.74,-4.72,16.867,-16.986,514.518,multistep
5.9700,4.80,-4.80,4.75,-4.74,16.113,-16.832,516.232,multistep
5.9800,4.80,-4.80,4.77,-4.78,16.609,-17.628,517.984,multistep
5.9900,4.80,-4.80,4.78,-4.79,17.432,-17.970,519.748,multistep
6.0000,4.80,-4.80,4.81,-4.77,18.396,-17.872,521.496,multistep
6.0100,4.80,-4.80,4.76,-4.74,17.949,-17.649,523.219,multistep
6.0200,4.80,-4.80,4.76,-4.72,17.125,-17.607,524.945,multistep
6.0300,4.80,-4.80,4.76,-4.73,16.057,-17.230,526.696,multistep
6.0400,4.80,-4.80,4.77,-4.75,16.650,-17.453,528.457,multistep
6.0500,4.80,-4.80,4.80,-4.76,17.579,-18.158,530.205,multistep
6.0600,4.80,-4.80,4.76,-4.75,18.033,-18.375,531.931,multistep
6.0700,4.80,-4.80,4.73,-4.72,17.293,-17.195,533.638,multistep
6.0800,4.80,-4.80,4.74,-4.72,16.664,-16.930,535.361,multistep
6.0900,4.80,-4.80,4.73,-4.77,16.511,-17.823,537.113,multistep
6.1000,4.80,-4.80,4.73,-4.72,17.090,-17.160,544.027,multistep
6.1100,4.80,-4.80,4.71,-4.70,16.315,-17.370,545.764,multistep
6.1200,4.80,-4.80,4.72,-4.71,16.336,-17.844,547.522,multistep
6.1300,4.80,-4.80,4.77,-4.73,17.104,-18.172,549.265,multistep
6.1400,4.80,-4.80,4.77,-4.73,17.314,-18.151,550.981,multistep
6.1500,0.00,0.00,4.77,-4.73,17.286,-17.495,552.686,stop
6.1600,0.00,0.00,4.75,-4.72,16.574,-17.383,554.383,stop
6.1700,0.00,0.00,3.74,-4.21,14.926,-17.265,556.098,stop
6.1800,0.00,0.00,2.91,-3.53,13.299,-16.664,557.829,stop
6.1900,0.00,0.00,2.52,-3.20,12.783,-15.275,559.533,stop
6.2000,6.00,-6.00,0.01,0.00,0.000,0.000,583.146,multistep
6.2100,6.00,-6.00,0.00,0.00,0.000,0.000,583.146,multistep
6.2200,6.00,-6.00,1.88,-1.36,0.370,0.000,583.146,multistep
6.2300,6.00,-6.00,4.17,-4.18,11.568,-11.428,583.146,multistep
6.2400,6.00,-6.00,5.37,-5.40,18.647,-18.284,583.147,multistep
6.2500,6.00,-6.00,5.82,-5.76,20.930,-20.909,583.153,multistep
6.2600,6.00,-6.00,5.85,-5.80,17.928,-17.572,583.173,multistep
6.2700,6.00,-6.00,5.80,-5.84,17.055,-16.162,583.755,multistep
6.2800,6.00,-6.00,5.84,-5.86,17.356,-17.328,584.502,multistep
6.2900,6.00,-6.00,5.85,-5.85,17.684,-16.671,585.497,multistep
6.3000,6.00,-6.00,5.86,-5.87,18.082,-17.726,586.736,multistep
6.3100,6.00,-6.00,5.87,-5.92,18.361,-18.354,588.190,multistep
6.3200,6.00,-6.00,5.88,-5.90,19.080,-18.905,589.828,multistep
6.3300,6.00,-6.00,5.90,-5.87,19.939,-19.492,591.610,multistep
6.3400,6.00,-6.00,5.93,-5.90,19.988,-20.113,593.510,multistep
6.3500,6.00,-6.00,5.91,-5.93,20.504,-21.391,595.490,multistep
6.3600,6.00,-6.00,5.89,-5.93,21.747,-21.726,597.528,multistep
6.3700,6.00,-6.00,5.90,-5.86,21.998,-20.525,599.601,multistep
6.3800,6.00,-6.00,5.91,-5.85,22.326,-20.616,601.710,multistep
6.3900,6.00,-6.00,5.91,-5.88,21.845,-21.649,603.868,multistep
6.4000,6.00,-6.00,5.91,-5.90,22.201,-22.152,606.060,multistep
6.4100,6.00,-6.00,5.92,-5.92,22.389,-22.368,608.247,multistep
6.4200,6.00,-6.00,5.94,-5.92,22.976,-21.942,610.430,multistep
6.4300,6.00,-6.00,5.95,-5.92,22.780,-21.593,612.624,multistep
6.4400,6.00,-6.00,5.94,-5.91,22.103,-22.619,614.845,multistep
6.4500,6.00,-6.00,5.93,-5.93,22.675,-22.780,617.090,multistep
6.4600,6.00,-6.00,5.95,-5.93,23.339,-22.333,619.340,multistep
6.4700,6.00,-6.00,5.97,-5.91,23.192,-21.963,621.613,multistep
6.4800,6.00,-6.00,5.96,-5.92,22.934,-22.159,623.911,multistep
6.4900,6.00,-6.00,5.95,-5.93,22.515,-22.208,626.223,multistep
6.5000,6.00,-6.00,5.95,-5.94,23.080,-22.585,628.515,multistep
6.5100,6.00,-6.00,5.97,-5.94,24.037,-21.977,630.798,multistep
6.5200,6.00,-6.00,5.97,-5.94,23.262,-22.131,633.093,multistep
6.5300,6.00,-6.00,5.97,-5.94,22.934,-23.241,635.402,multistep
6.5400,6.00,-6.00,5.97,-5.94,23.834,-22.864,637.701,multistep
6.5500,6.00,-6.00,5.98,-5.94,23.359,-22.291,639.988,multistep
6.5600,6.00,-6.00,5.98,-5.94,23.122,-22.138,642.285,multistep
6.5700,6.00,-6.00,5.97,-5.95,23.359,-22.550,644.604,multistep
6.5800,6.00,-6.00,5.97,-5.96,23.094,-22.159,646.916,multistep
6.5900,6.00,-6.00,5.97,-5.94,23.911,-22.110,649.209,multistep
6.6000,6.00,-6.00,5.98,-5.92,23.981,-21.789,651.504,multistep
6.6100,6.00,-6.00,5.97,-5.91,23.450,-21.007,653.799,multistep
6.6200,6.00,-6.00,5.98,-5.91,23.471,-21.817,656.109,multistep
6.6300,6.00,-6.00,5.98,-5.93,23.709,-22.843,658.425,multistep
6.6400,6.00,-6.00,5.99,-5.94,23.520,-22.173,660.727,multistep
6.6500,6.00,-6.00,5.98,-5.95,23.548,-22.110,663.013,multistep
6.6600,6.00,-6.00,5.97,-5.94,23.255,-22.319,665.277,multistep
6.6700,6.00,-6.00,5.98,-5.93,23.604,-21.412,667.541,multistep
6.6800,6.00,-6.00,5.97,-5.93,23.848,-21.838,669.817,multistep
6.6900,6.00,-6.00,5.97,-5.92,23.548,-21.363,672.120,multistep
6.7000,6.00,-6.00,5.97,-5.90,23.674,-21.000,674.403,multistep
6.7100,6.00,-6.00,5.97,-5.91,23.492,-21.712,676.690,multistep
6.7200,6.00,-6.00,5.98,-5.92,22.955,-22.473,678.997,multistep
6.7300,6.00,-6.00,5.97,-5.93,22.941,-22.277,681.314,multistep
6.7400,6.00,-6.00,5.97,-5.92,23.387,-20.888,683.637,multistep
6.7500,6.00,-6.00,5.99,-5.91,23.757,-21.265,685.942,multistep
6.7600,6.00,-6.00,6.00,-5.90,24.162,-21.509,688.245,multistep
6.7700,6.00,-6.00,6.01,-5.95,23.876,-22.263,692.862,multistep
6.7800,6.00,-6.00,6.00,-5.93,23.695,-21.691,695.127,multistep
6.7900,6.00,-6.00,6.00,-5.91,23.709,-20.972,697.397,multistep
6.8000,6.00,-6.00,5.99,-5.92,24.295,-21.782,699.682,multistep
6.8100,6.00,-6.00,5.99,-5.93,23.569,-22.201,701.972,multistep
6.8200,6.00,-6.00,5.98,-5.92,23.632,-21.544,704.266,multistep
6.8300,6.00,-6.00,5.99,-5.91,23.729,-21.007,706.572,multistep
6.8400,6.00,-6.00,5.99,-5.91,23.450,-21.740,708.883,multistep
6.8500,6.00,-6.00,5.99,-5.93,23.778,-22.117,711.189,multistep
6.8600,6.00,-6.00,6.00,-5.94,24.148,-21.775,713.481,multistep
6.8700,6.00,-6.00,6.00,-5.93,23.660,-21.900,715.762,multistep
6.8800,6.00,-6.00,5.99,-5.92,23.778,-21.342,718.057,multistep
6.8900,6.00,-6.00,5.99,-5.92,24.218,-21.593,720.361,multistep
6.9000,6.00,-6.00,6.00,-5.93,23.862,-22.180,722.665,multistep
6.9100,6.00,-6.00,6.01,-5.93,23.918,-21.419,724.957,multistep
6.9200,6.00,-6.00,6.00,-5.92,23.981,-20.902,727.258,multistep
6.9300,6.00,-6.00,5.99,-5.91,23.709,-20.923,729.556,multistep
6.9400,6.00,-6.00,6.00,-5.93,24.239,-22.319,731.844,multistep
6.9500,6.00,-6.00,5.98,-5.94,24.826,-21.712,734.120,multistep
6.9600,6.00,-6.00,5.99,-5.93,23.408,-21.370,736.411,multistep
6.9700,6.00,-6.00,5.98,-5.92,23.492,-21.691,738.723,multistep
6.9800,6.00,-6.00,5.98,-5.93,23.932,-22.438,741.024,multistep
6.9900,6.00,-6.00,5.99,-5.93,23.227,-22.166,743.330,multistep
7.0000,6.00,-6.00,6.00,-5.93,23.436,-22.215,745.634,multistep
7.0100,6.00,-6.00,5.99,-5.93,23.988,-21.740,747.962,multistep
7.0200,6.00,-6.00,5.99,-5.92,23.876,-21.859,750.282,multistep
7.0300,6.00,-6.00,6.00,-5.94,24.211,-21.893,752.580,multistep
7.0400,6.00,-6.00,6.00,-5.92,24.155,-21.356,754.863,multistep
7.0500,6.00,-6.00,6.01,-5.92,23.394,-21.286,757.178,multistep
7.0600,6.00,-6.00,6.01,-5.92,23.995,-21.523,759.493,multistep
7.0700,6.00,-6.00,6.01,-5.93,23.946,-21.789,761.801,multistep
7.0800,6.00,-6.00,6.02,-5.94,24.100,-22.326,764.105,multistep
7.0900,6.00,-6.00,6.01,-5.90,24.044,-21.684,766.409,multistep
7.1000,6.00,-6.00,5.99,-5.91,23.527,-21.747,771.036,multistep
7.1100,6.00,-6.00,5.99,-5.93,23.576,-21.845,773.358,multistep
7.1200,6.00,-6.00,6.00,-5.93,23.995,-21.879,775.678,multistep
7.1300,6.00,-6.00,6.00,-5.92,24.218,-21.125,778.012,multistep
7.1400,6.00,-6.00,6.01,-5.92,24.644,-21.530,780.321,multistep
7.1500,6.00,-6.00,6.01,-5.93,24.197,-22.075,782.632,multistep
7.1600,6.00,-6.00,5.98,-5.95,23.932,-22.361,784.928,multistep
7.1700,6.00,-6.00,5.97,-5.89,23.960,-21.384,787.220,multistep
7.1800,6.00,-6.00,5.95,-5.89,23.618,-20.790,789.514,multistep
7.1900,6.00,-6.00,5.99,-5.91,23.611,-20.986,791.840,multistep
