t_ms,path_len_m,est_x_in,est_y_in,est_theta_deg,est_lat_in,mpc_x_m,mpc_y_m,mpc_th_rad,mpc_vy_mps,mpc_s_m,s_proj_m,s_err_clamped_m,s_after_int_m,u_v_mps,u_w_rads,u_vs_mps,solve_status,solve_ms,sqp_iter,kkt,ref_x_m,ref_y_m,ref_th_rad,meas_v_ins,meas_w_rads,cmd_v_mps,cmd_w_rads
7205,1.398873,-1.7059,35.3821,28.1072,0.0000,-0.043328,0.898707,0.490536,0.000000,1.295215,1.295215,0.000000,1.295215,0.811717,-3.343259,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.011845,-0.002760,0.811717,-3.343259
7215,1.398873,-1.7058,35.3821,28.1029,0.0000,-0.043328,0.898705,0.490480,0.000000,1.295215,1.295215,0.000000,1.295215,0.812772,-3.336038,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.001654,-0.000819,0.812772,-3.336038
7225,1.398873,-1.7058,35.3821,28.1068,0.0000,-0.043328,0.898705,0.490560,0.000000,1.295215,1.295215,0.000000,1.295215,0.813786,-3.329095,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000742,0.000453,0.813786,-3.329095
7235,1.398873,-1.7066,35.3806,28.1168,0.0000,-0.043368,0.898630,0.491018,0.000000,1.295215,1.295215,0.000000,1.295215,0.814750,-3.322494,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.165647,0.028644,0.814750,-3.322494
7245,1.398873,-1.7075,35.3789,28.1143,0.0000,-0.043393,0.898582,0.490977,0.000000,1.295215,1.295215,0.000000,1.295215,0.815694,-3.316026,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.183969,0.029089,0.815694,-3.316026
7255,1.398873,-1.7084,35.3772,28.1056,0.0000,-0.043416,0.898540,0.490814,0.000000,1.295215,1.295215,0.000000,1.295215,0.816628,-3.309635,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.185945,0.027876,0.816628,-3.309635
7265,1.398873,-1.7085,35.3771,28.1037,0.0000,-0.043397,0.898574,0.490506,0.000000,1.295215,1.295215,0.000000,1.295215,0.817545,-3.303356,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.019867,0.000306,0.817545,-3.303356
7275,1.398873,-1.7085,35.3771,28.1045,0.0000,-0.043395,0.898578,0.490513,0.000000,1.295215,1.295215,0.000000,1.295215,0.818430,-3.297294,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.001579,-0.000221,0.818430,-3.297294
7285,1.398873,-1.7084,35.3771,28.1054,0.0000,-0.043395,0.898579,0.490539,0.000000,1.295215,1.295215,0.000000,1.295215,0.819285,-3.291444,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000018,0.000775,0.819285,-3.291444
7295,1.398873,-1.7084,35.3773,28.1100,0.0000,-0.043394,0.898583,0.490622,0.000000,1.295215,1.295215,0.000000,1.295215,0.820105,-3.285830,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.000186,0.000964,0.820105,-3.285830
7305,1.398873,-1.7084,35.3772,28.1077,0.0000,-0.043394,0.898582,0.490573,0.000000,1.295215,1.295215,0.000000,1.295215,0.820901,-3.280375,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000356,0.000062,0.820901,-3.280375
7315,1.398873,-1.7085,35.3772,28.1017,0.0000,-0.043395,0.898580,0.490459,0.000000,1.295215,1.295215,0.000000,1.295215,0.821680,-3.275043,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000414,-0.000749,0.821680,-3.275043
7325,1.398873,-1.7084,35.3772,28.1022,0.0000,-0.043394,0.898580,0.490473,0.000000,1.295215,1.295215,0.000000,1.295215,0.822432,-3.269892,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000233,-0.000298,0.822432,-3.269892
7335,1.398873,-1.7084,35.3772,28.1041,0.0000,-0.043393,0.898582,0.490509,0.000000,1.295215,1.295215,0.000000,1.295215,0.823157,-3.264927,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000025,0.000069,0.823157,-3.264927
7345,1.398873,-1.7084,35.3773,28.1105,0.0000,-0.043393,0.898582,0.490626,0.000000,1.295215,1.295215,0.000000,1.295215,0.823851,-3.260179,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000003,0.000608,0.823851,-3.260179
7355,1.398873,-1.7084,35.3772,28.1140,0.0000,-0.043394,0.898580,0.490682,0.000000,1.295215,1.295215,0.000000,1.295215,0.824518,-3.255608,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000188,0.000053,0.824518,-3.255608
7365,1.398873,-1.7085,35.3771,28.1146,0.0000,-0.043395,0.898579,0.490693,0.000000,1.295215,1.295215,0.000000,1.295215,0.825164,-3.251188,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000020,0.000017,0.825164,-3.251188
7375,1.398873,-1.7085,35.3771,28.1096,0.0000,-0.043395,0.898577,0.490603,0.000000,1.295215,1.295215,0.000000,1.295215,0.825795,-3.246867,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000378,-0.000293,0.825795,-3.246867
7385,1.398873,-1.7085,35.3772,28.1130,0.0000,-0.043395,0.898581,0.490665,0.000000,1.295215,1.295215,0.000000,1.295215,0.826401,-3.242719,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000229,-0.000014,0.826401,-3.242719
7395,1.398873,-1.7085,35.3772,28.1102,0.0000,-0.043395,0.898580,0.490616,0.000000,1.295215,1.295215,0.000000,1.295215,0.826991,-3.238680,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000025,0.000074,0.826991,-3.238680
7405,1.398873,-1.7084,35.3772,28.1117,0.0000,-0.043394,0.898581,0.490642,0.000000,1.295215,1.295215,0.000000,1.295215,0.827560,-3.234786,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000191,0.000030,0.827560,-3.234786
7415,1.398873,-1.7084,35.3772,28.1141,0.0000,-0.043393,0.898582,0.490683,0.000000,1.295215,1.295215,0.000000,1.295215,0.828107,-3.231036,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000397,-0.000007,0.828107,-3.231036
7425,1.398873,-1.7084,35.3772,28.1173,0.0000,-0.043394,0.898580,0.490740,0.000000,1.295215,1.295215,0.000000,1.295215,0.828634,-3.227430,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000607,0.000025,0.828634,-3.227430
7435,1.398873,-1.7084,35.3772,28.1129,0.0000,-0.043394,0.898580,0.490662,0.000000,1.295215,1.295215,0.000000,1.295215,0.829149,-3.223904,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000442,-0.000049,0.829149,-3.223904
7445,1.398873,-1.7084,35.3772,28.1145,0.0000,-0.043394,0.898580,0.490691,0.000000,1.295215,1.295215,0.000000,1.295215,0.829645,-3.220505,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000236,0.000135,0.829645,-3.220505
7455,1.398873,-1.7084,35.3772,28.1150,0.0000,-0.043394,0.898580,0.490700,0.000000,1.295215,1.295215,0.000000,1.295215,0.830125,-3.217219,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000213,0.000106,0.830125,-3.217219
7465,1.398873,-1.7084,35.3772,28.1126,0.0000,-0.043393,0.898581,0.490659,0.000000,1.295215,1.295215,0.000000,1.295215,0.830592,-3.214019,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000587,0.000062,0.830592,-3.214019
7475,1.398873,-1.7084,35.3773,28.1112,0.0000,-0.043394,0.898584,0.490632,0.000000,1.295215,1.295215,0.000000,1.295215,0.831046,-3.210913,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000251,-0.000026,0.831046,-3.210913
7485,1.398873,-1.7084,35.3772,28.1073,0.0000,-0.043394,0.898581,0.490565,0.000000,1.295215,1.295215,0.000000,1.295215,0.831490,-3.207871,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000215,-0.000043,0.831490,-3.207871
7495,1.398873,-1.7085,35.3771,28.1053,0.0000,-0.043396,0.898578,0.490530,0.000000,1.295215,1.295215,0.000000,1.295215,0.831923,-3.204907,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000399,-0.000078,0.831923,-3.204907
7505,1.398873,-1.7085,35.3771,28.1034,0.0000,-0.043396,0.898577,0.490497,0.000000,1.295215,1.295215,0.000000,1.295215,0.832345,-3.202021,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000419,0.000093,0.832345,-3.202021
7515,1.398873,-1.7085,35.3771,28.1027,0.0000,-0.043395,0.898578,0.490484,0.000000,1.295215,1.295215,0.000000,1.295215,0.832754,-3.199222,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000233,0.000053,0.832754,-3.199222
7525,1.398873,-1.7085,35.3771,28.0993,0.0000,-0.043395,0.898578,0.490425,0.000000,1.295215,1.295215,0.000000,1.295215,0.833153,-3.196485,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000777,0.000011,0.833153,-3.196485
7535,1.398873,-1.7085,35.3771,28.0995,0.0000,-0.043395,0.898578,0.490428,0.000000,1.295215,1.295215,0.000000,1.295215,0.833540,-3.193837,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000084,-0.000022,0.833540,-3.193837
7545,1.398873,-1.7085,35.3771,28.0965,0.0000,-0.043395,0.898578,0.490376,0.000000,1.295215,1.295215,0.000000,1.295215,0.833918,-3.191249,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000197,-0.000008,0.833918,-3.191249
7555,1.398873,-1.7085,35.3770,28.0944,0.0000,-0.043396,0.898576,0.490339,0.000000,1.295215,1.295215,0.000000,1.295215,0.834287,-3.188723,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000209,-0.000056,0.834287,-3.188723
7565,1.398873,-1.7085,35.3771,28.0954,0.0000,-0.043397,0.898578,0.490359,0.000000,1.295215,1.295215,0.000000,1.295215,0.834643,-3.186289,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000399,0.000101,0.834643,-3.186289
7575,1.398873,-1.7086,35.3769,28.0981,0.0000,-0.043399,0.898573,0.490405,0.000000,1.295215,1.295215,0.000000,1.295215,0.834985,-3.183945,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000231,0.000073,0.834985,-3.183945
7585,1.398873,-1.7086,35.3768,28.0996,0.0000,-0.043399,0.898571,0.490431,0.000000,1.295215,1.295215,0.000000,1.295215,0.835315,-3.181685,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000589,0.000077,0.835315,-3.181685
7595,1.398873,-1.7087,35.3767,28.0957,0.0000,-0.043400,0.898569,0.490362,0.000000,1.295215,1.295215,0.000000,1.295215,0.835639,-3.179464,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000064,-0.000023,0.835639,-3.179464
7605,1.398873,-1.7086,35.3768,28.0937,0.0000,-0.043399,0.898570,0.490327,0.000000,1.295215,1.295215,0.000000,1.295215,0.835956,-3.177298,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.000369,-0.000086,0.835956,-3.177298
7615,1.398873,-1.7086,35.3768,28.0992,0.0000,-0.043399,0.898570,0.490423,0.000000,1.295215,1.295215,0.000000,1.295215,0.836256,-3.175244,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000712,0.000025,0.836256,-3.175244
7666,1.398873,-1.7086,35.3768,28.0995,0.0000,-0.043399,0.898570,0.490430,0.000000,1.295215,1.295215,0.000000,1.295215,0.836546,-3.173258,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000378,0.000038,0.836546,-3.173258
7667,1.398873,-1.7086,35.3768,28.0950,0.0000,-0.043398,0.898572,0.490351,0.000000,1.295215,1.295215,0.000000,1.295215,0.836832,-3.171300,1.200000,0,0.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000196,0.000017,0.836832,-3.171300
7669,1.398873,-1.7086,35.3768,28.0978,0.0000,-0.043398,0.898571,0.490400,0.000000,1.295215,1.295215,0.000000,1.295215,0.837105,-3.169426,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000160,0.000014,0.837105,-3.169426
7670,1.398873,-1.7086,35.3769,28.0984,0.0000,-0.043399,0.898574,0.490409,0.000000,1.295215,1.295215,0.000000,1.295215,0.837369,-3.167617,1.200000,0,0.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000128,0.000011,0.837369,-3.167617
7672,1.398873,-1.7086,35.3769,28.1038,0.0000,-0.043398,0.898574,0.490504,0.000000,1.295215,1.295215,0.000000,1.295215,0.837619,-3.165909,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000118,0.000011,0.837619,-3.165909
7680,1.398873,-1.7086,35.3769,28.1038,0.0000,-0.043397,0.898574,0.490503,0.000000,1.295215,1.295215,0.000000,1.295215,0.837861,-3.164254,1.200000,0,0.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000387,-0.000008,0.837861,-3.164254
7685,1.398873,-1.7086,35.3769,28.1055,0.0000,-0.043397,0.898574,0.490534,0.000000,1.295215,1.295215,0.000000,1.295215,0.838093,-3.162664,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000214,0.000107,0.838093,-3.162664
7695,1.398873,-1.7086,35.3769,28.1052,0.0000,-0.043398,0.898573,0.490528,0.000000,1.295215,1.295215,0.000000,1.295215,0.838318,-3.161120,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000212,-0.000003,0.838318,-3.161120
7705,1.398873,-1.7086,35.3768,28.1083,0.0000,-0.043399,0.898570,0.490583,0.000000,1.295215,1.295215,0.000000,1.295215,0.838534,-3.159645,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000399,0.000016,0.838534,-3.159645
7715,1.398873,-1.7086,35.3767,28.1079,0.0000,-0.043400,0.898569,0.490575,0.000000,1.295215,1.295215,0.000000,1.295215,0.838743,-3.158212,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.000145,0.000026,0.838743,-3.158212
7725,1.398873,-1.7087,35.3767,28.1070,0.0000,-0.043400,0.898569,0.490559,0.000000,1.295215,1.295215,0.000000,1.295215,0.838947,-3.156816,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000548,-0.000078,0.838947,-3.156816
7735,1.398873,-1.7086,35.3767,28.1056,0.0000,-0.043399,0.898569,0.490535,0.000000,1.295215,1.295215,0.000000,1.295215,0.839146,-3.155454,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000247,0.000026,0.839146,-3.155454
7745,1.398873,-1.7086,35.3769,28.1059,0.0000,-0.043399,0.898574,0.490540,0.000000,1.295215,1.295215,0.000000,1.295215,0.839337,-3.154142,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000027,0.000059,0.839337,-3.154142
7755,1.398873,-1.7086,35.3769,28.1056,0.0000,-0.043399,0.898572,0.490537,0.000000,1.295215,1.295215,0.000000,1.295215,0.839524,-3.152869,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.000185,0.000102,0.839524,-3.152869
7765,1.398873,-1.7086,35.3769,28.1043,0.0000,-0.043399,0.898572,0.490512,0.000000,1.295215,1.295215,0.000000,1.295215,0.839705,-3.151623,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000168,-0.000029,0.839705,-3.151623
7775,1.398873,-1.7086,35.3769,28.1006,0.0000,-0.043398,0.898572,0.490448,0.000000,1.295215,1.295215,0.000000,1.295215,0.839886,-3.150388,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000394,0.000004,0.839886,-3.150388
7785,1.398873,-1.7086,35.3769,28.0995,0.0000,-0.043398,0.898573,0.490429,0.000000,1.295215,1.295215,0.000000,1.295215,0.840062,-3.149185,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000419,0.000034,0.840062,-3.149185
7795,1.398873,-1.7085,35.3770,28.0987,0.0000,-0.043397,0.898575,0.490415,0.000000,1.295215,1.295215,0.000000,1.295215,0.840232,-3.148015,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000233,0.000062,0.840232,-3.148015
7805,1.398873,-1.7085,35.3770,28.0987,0.0000,-0.043396,0.898576,0.490415,0.000000,1.295215,1.295215,0.000000,1.295215,0.840398,-3.146884,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000589,0.000058,0.840398,-3.146884
7815,1.398873,-1.7085,35.3769,28.0971,0.0000,-0.043397,0.898574,0.490388,0.000000,1.295215,1.295215,0.000000,1.295215,0.840560,-3.145773,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000252,0.000043,0.840560,-3.145773
7825,1.398873,-1.7085,35.3770,28.1030,0.0000,-0.043397,0.898575,0.490490,0.000000,1.295215,1.295215,0.000000,1.295215,0.840710,-3.144743,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,-0.000161,0.000021,0.840710,-3.144743
7835,1.398873,-1.7085,35.3772,28.1054,0.0000,-0.043396,0.898581,0.490531,0.000000,1.295215,1.295215,0.000000,1.295215,0.840852,-3.143770,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000359,0.000006,0.840852,-3.143770
7845,1.398873,-1.7085,35.3771,28.1070,0.0000,-0.043395,0.898579,0.490560,0.000000,1.295215,1.295215,0.000000,1.295215,0.840989,-3.142838,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000415,0.000039,0.840989,-3.142838
7855,1.398873,-1.7085,35.3771,28.1005,0.0000,-0.043395,0.898579,0.490446,0.000000,1.295215,1.295215,0.000000,1.295215,0.841128,-3.141885,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000045,0.000016,0.841128,-3.141885
7865,1.398873,-1.7085,35.3771,28.0969,0.0000,-0.043396,0.898577,0.490384,0.000000,1.295215,1.295215,0.000000,1.295215,0.841267,-3.140932,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000193,0.000017,0.841267,-3.140932
7875,1.398873,-1.7085,35.3770,28.0927,0.0000,-0.043396,0.898576,0.490310,0.000000,1.295215,1.295215,0.000000,1.295215,0.841407,-3.139974,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000021,0.000025,0.841407,-3.139974
7885,1.398873,-1.7085,35.3770,28.0882,0.0000,-0.043396,0.898576,0.490232,0.000000,1.295215,1.295215,0.000000,1.295215,0.841547,-3.139012,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000566,0.000052,0.841547,-3.139012
7895,1.398873,-1.7085,35.3771,28.0844,0.0000,-0.043395,0.898578,0.490165,0.000000,1.295215,1.295215,0.000000,1.295215,0.841688,-3.138052,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000249,-0.000004,0.841688,-3.138052
7905,1.398873,-1.7085,35.3771,28.0751,0.0000,-0.043395,0.898578,0.490003,0.000000,1.295215,1.295215,0.000000,1.295215,0.841834,-3.137050,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000403,0.000006,0.841834,-3.137050
7915,1.398873,-1.7085,35.3771,28.0712,0.0000,-0.043395,0.898578,0.489935,0.000000,1.295215,1.295215,0.000000,1.295215,0.841980,-3.136049,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000043,0.000044,0.841980,-3.136049
7925,1.398873,-1.7085,35.3772,28.0731,0.0000,-0.043396,0.898580,0.489968,0.000000,1.295215,1.295215,0.000000,1.295215,0.842119,-3.135095,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000005,0.000019,0.842119,-3.135095
7935,1.398873,-1.7085,35.3771,28.0750,0.0000,-0.043395,0.898579,0.490001,0.000000,1.295215,1.295215,0.000000,1.295215,0.842252,-3.134185,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000377,0.000077,0.842252,-3.134185
7945,1.398873,-1.7085,35.3771,28.0779,0.0000,-0.043396,0.898578,0.490053,0.000000,1.295215,1.295215,0.000000,1.295215,0.842378,-3.133325,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000041,0.000018,0.842378,-3.133325
7955,1.398873,-1.7085,35.3771,28.0808,0.0000,-0.043395,0.898578,0.490102,0.000000,1.295215,1.295215,0.000000,1.295215,0.842496,-3.132514,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000568,-0.000048,0.842496,-3.132514
7965,1.398873,-1.7085,35.3770,28.0804,0.0000,-0.043396,0.898577,0.490097,0.000000,1.295215,1.295215,0.000000,1.295215,0.842612,-3.131724,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000249,0.000043,0.842612,-3.131724
7975,1.398873,-1.7085,35.3770,28.0782,0.0000,-0.043396,0.898576,0.490057,0.000000,1.295215,1.295215,0.000000,1.295215,0.842726,-3.130941,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000215,0.000029,0.842726,-3.130941
7985,1.398873,-1.7085,35.3771,28.0779,0.0000,-0.043395,0.898578,0.490053,0.000000,1.295215,1.295215,0.000000,1.295215,0.842837,-3.130182,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000399,0.000077,0.842837,-3.130182
7995,1.398873,-1.7085,35.3770,28.0803,0.0000,-0.043396,0.898576,0.490094,0.000000,1.295215,1.295215,0.000000,1.295215,0.842942,-3.129463,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000231,-0.000053,0.842942,-3.129463
8005,1.398873,-1.7085,35.3770,28.0818,0.0000,-0.043396,0.898576,0.490120,0.000000,1.295215,1.295215,0.000000,1.295215,0.843042,-3.128778,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000025,0.000050,0.843042,-3.128778
8015,1.398873,-1.7085,35.3771,28.0856,0.0000,-0.043396,0.898580,0.490187,0.000000,1.295215,1.295215,0.000000,1.295215,0.843134,-3.128147,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000191,0.000052,0.843134,-3.128147
8025,1.398873,-1.7085,35.3770,28.0866,0.0000,-0.043396,0.898577,0.490203,0.000000,1.295215,1.295215,0.000000,1.295215,0.843223,-3.127540,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000209,-0.000043,0.843223,-3.127540
8035,1.398873,-1.7085,35.3770,28.0837,0.0000,-0.043396,0.898577,0.490153,0.000000,1.295215,1.295215,0.000000,1.295215,0.843312,-3.126929,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000399,0.000027,0.843312,-3.126929
8045,1.398873,-1.7086,35.3770,28.0780,0.0000,-0.043397,0.898575,0.490055,0.000000,1.295215,1.295215,0.000000,1.295215,0.843405,-3.126292,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000043,0.000077,0.843405,-3.126292
8055,1.398873,-1.7085,35.3769,28.0734,0.0000,-0.043397,0.898574,0.489974,0.000000,1.295215,1.295215,0.000000,1.295215,0.843501,-3.125637,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000005,0.000038,0.843501,-3.125637
8065,1.398873,-1.7086,35.3769,28.0723,0.0000,-0.043397,0.898574,0.489954,0.000000,1.295215,1.295215,0.000000,1.295215,0.843595,-3.124995,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000565,0.000021,0.843595,-3.124995
8075,1.398873,-1.7086,35.3769,28.0705,0.0000,-0.043398,0.898573,0.489923,0.000000,1.295215,1.295215,0.000000,1.295215,0.843688,-3.124356,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000249,0.000016,0.843688,-3.124356
8085,1.398873,-1.7085,35.3770,28.0716,0.0000,-0.043396,0.898576,0.489942,0.000000,1.295215,1.295215,0.000000,1.295215,0.843776,-3.123750,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000591,0.000002,0.843776,-3.123750
8095,1.398873,-1.7085,35.3770,28.0743,0.0000,-0.043396,0.898577,0.489990,0.000000,1.295215,1.295215,0.000000,1.295215,0.843859,-3.123185,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000440,0.000067,0.843859,-3.123185
8105,1.398873,-1.7085,35.3772,28.0741,0.0000,-0.043395,0.898582,0.489985,0.000000,1.295215,1.295215,0.000000,1.295215,0.843938,-3.122641,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000047,0.000005,0.843938,-3.122641
8115,1.398873,-1.7085,35.3771,28.0754,0.0000,-0.043395,0.898580,0.490009,0.000000,1.295215,1.295215,0.000000,1.295215,0.844014,-3.122122,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000381,0.000086,0.844014,-3.122122
8125,1.398873,-1.7085,35.3770,28.0733,0.0000,-0.043396,0.898576,0.489971,0.000000,1.295215,1.295215,0.000000,1.295215,0.844091,-3.121599,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000041,-0.000042,0.844091,-3.121599
8135,1.398873,-1.7085,35.3771,28.0753,0.0000,-0.043395,0.898578,0.490008,0.000000,1.295215,1.295215,0.000000,1.295215,0.844162,-3.121109,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000004,0.000035,0.844162,-3.121109
8145,1.398873,-1.7085,35.3770,28.0768,0.0000,-0.043396,0.898577,0.490033,0.000000,1.295215,1.295215,0.000000,1.295215,0.844230,-3.120645,1.200000,0,1.0000,1,0.000000,-0.146825,1.090467,0.511098,0.000189,-0.000021,0.844230,-3.120645
